"DownloadedAt","NexusModId","ArchiveName","SizeMB","SourceUrl","FullPath","BacklogStatus","Notes"
"2026-06-22 17:23:10","2109","modBootstrap-v.0.5-NEXT-GEN-2109-v0-5-NEXT-GEN-1771092575.zip","0.16","https://www.nexusmods.com/witcher3/mods/2109","C:\Users\marti\Downloads\modBootstrap-v.0.5-NEXT-GEN-2109-v0-5-NEXT-GEN-1771092575.zip","triage",""
"2026-06-22 17:22:57","2109","modBootstrap-registry-2109-1-0-1554756443.zip","0","https://www.nexusmods.com/witcher3/mods/2109","C:\Users\marti\Downloads\modBootstrap-registry-2109-1-0-1554756443.zip","triage",""
"2026-06-22 17:21:29","5604","W3EE_Aefderaedd_Presets_1.5.1.zip-5604-1-5-1-1622587425.zip","0.02","https://www.nexusmods.com/witcher3/mods/5604","C:\Users\marti\Downloads\W3EE_Aefderaedd_Presets_1.5.1.zip-5604-1-5-1-1622587425.zip","triage",""
"2026-06-22 17:21:16","5604","mods_directory_manifest.txt-5604-1-5-1621633399.zip","0.01","https://www.nexusmods.com/witcher3/mods/5604","C:\Users\marti\Downloads\mods_directory_manifest.txt-5604-1-5-1621633399.zip","triage",""
"2026-06-22 17:11:15","4287","Gwent Redux (Next-Gen v4.04)-4287-NEXT-GENv4-04-1691430518.zip","122.83","https://www.nexusmods.com/witcher3/mods/4287","C:\Users\marti\Downloads\Gwent Redux (Next-Gen v4.04)-4287-NEXT-GENv4-04-1691430518.zip","triage",""
"2026-06-22 17:08:21","11620","Lighter bombs W3ee Redux-11620-1-0-1766490924.zip","0.05","https://www.nexusmods.com/witcher3/mods/11620","C:\Users\marti\Downloads\Lighter bombs W3ee Redux-11620-1-0-1766490924.zip","triage",""
"2026-06-22 17:06:16","11732","Lead Ore-11732-1-0-1768557826.zip","0.05","https://www.nexusmods.com/witcher3/mods/11732","C:\Users\marti\Downloads\Lead Ore-11732-1-0-1768557826.zip","triage",""
"2026-06-22 17:04:57","11651","Full Manticore W3EE Redux Edit-11651-1-0-1767026819.zip","14.78","https://www.nexusmods.com/witcher3/mods/11651","C:\Users\marti\Downloads\Full Manticore W3EE Redux Edit-11651-1-0-1767026819.zip","triage",""
"2026-06-22 16:58:58","10286","NOBsSlowMoPatches-10286-2-31-1739410514.zip","0.09","https://www.nexusmods.com/witcher3/mods/10286","C:\Users\marti\Downloads\NOBsSlowMoPatches-10286-2-31-1739410514.zip","triage",""
"2026-06-22 16:58:31","10286","modNOBsSlowMoNextgen-10286-2-31-1739410104.zip","8.61","https://www.nexusmods.com/witcher3/mods/10286","C:\Users\marti\Downloads\modNOBsSlowMoNextgen-10286-2-31-1739410104.zip","triage",""
"2026-06-22 16:53:03","3650","modMenuStrings-3650-1-0-1556948614.7z","0","https://www.nexusmods.com/witcher3/mods/3650","C:\Users\marti\Downloads\modMenuStrings-3650-1-0-1556948614.7z","triage",""
"2026-06-22 16:48:56","11426","NGNobsToolTipGenerator-11426-1-1-0-1765750315.7z","0.02","https://www.nexusmods.com/witcher3/mods/11426","C:\Users\marti\Downloads\NGNobsToolTipGenerator-11426-1-1-0-1765750315.7z","triage",""
"2026-06-22 16:47:52","11275","NGNobsReflexesPatch-11275-1-5-7-1765750575.7z","0.03","https://www.nexusmods.com/witcher3/mods/11275","C:\Users\marti\Downloads\NGNobsReflexesPatch-11275-1-5-7-1765750575.7z","triage",""
"2026-06-22 16:47:35","11275","NGNobsReflexes-11275-1-5-7-1765750539.7z","0.13","https://www.nexusmods.com/witcher3/mods/11275","C:\Users\marti\Downloads\NGNobsReflexes-11275-1-5-7-1765750539.7z","triage",""
"2026-06-22 15:30:45","2996","E3 Colored Regional Loadingscreen-2996-1-2.rar","43.33","https://www.nexusmods.com/witcher3/mods/2996","C:\Users\marti\Downloads\E3 Colored Regional Loadingscreen-2996-1-2.rar","triage",""
"2026-06-22 15:12:12","10256","Friendly HUD Compatibility Patch-10256-1-0-1739310440.7z","0.03","https://www.nexusmods.com/witcher3/mods/10256","C:\Users\marti\Downloads\Friendly HUD Compatibility Patch-10256-1-0-1739310440.7z","triage",""
"2026-06-22 15:11:50","10256","Vlad UI Compatibility Patch-10256-VLAD-2-1-1-1749842775.7z","0.01","https://www.nexusmods.com/witcher3/mods/10256","C:\Users\marti\Downloads\Vlad UI Compatibility Patch-10256-VLAD-2-1-1-1749842775.7z","triage",""
"2026-06-22 15:11:43","10256","Better Icons - Definitive Edition (Next Gen) W3EE-10256-W3EE-1-4-2i-1767827107.7z","27.86","https://www.nexusmods.com/witcher3/mods/10256","C:\Users\marti\Downloads\Better Icons - Definitive Edition (Next Gen) W3EE-10256-W3EE-1-4-2i-1767827107.7z","triage",""
"2026-06-22 15:11:38","10256","Better Icons - Definitive Edition (Next Gen)-10256-1-8-3-1767827017.7z","52.38","https://www.nexusmods.com/witcher3/mods/10256","C:\Users\marti\Downloads\Better Icons - Definitive Edition (Next Gen)-10256-1-8-3-1767827017.7z","triage",""
"2026-06-22 15:10:38","","E3-UI-and-HUD-Revamped-BetterIconsPatch_E3HUD.zip","0.93","https://github.com/meltdown28/E3-UI-and-HUD-Revamped/releases","C:\Users\marti\Downloads\E3-UI-and-HUD-Revamped-BetterIconsPatch_E3HUD.zip","triage","Source inferred from GitHub release archives; no Nexus id in filename."
"2026-06-22 15:10:35","","E3.UI.and.HUD.Revamped.-.Better.Icons.Patch.zip","0.02","https://github.com/meltdown28/E3-UI-and-HUD-Revamped/releases","C:\Users\marti\Downloads\E3.UI.and.HUD.Revamped.-.Better.Icons.Patch.zip","triage","Source inferred from GitHub release archives; no Nexus id in filename."
"2026-06-22 15:04:43","","E3-UI-and-HUD-Revamped-E32014UIandHUD_Revamped_MagicSpellsPatch.zip","1.05","https://github.com/meltdown28/E3-UI-and-HUD-Revamped/releases","C:\Users\marti\Downloads\E3-UI-and-HUD-Revamped-E32014UIandHUD_Revamped_MagicSpellsPatch.zip","triage","Source inferred from GitHub release archives; no Nexus id in filename."
"2026-06-22 15:04:38","","E3.2014.UI.and.HUD.Revamped.-.Magic.Spells.Patch.zip","0.01","https://github.com/meltdown28/E3-UI-and-HUD-Revamped/releases","C:\Users\marti\Downloads\E3.2014.UI.and.HUD.Revamped.-.Magic.Spells.Patch.zip","triage","Source inferred from GitHub release archives; no Nexus id in filename."
"2026-06-22 14:55:09","9478","E3 UI Nudel Update Patch for W3EE Redux NG 1.40-9478-1-0-3-1728405522.7z","21.66","https://www.nexusmods.com/witcher3/mods/9478","C:\Users\marti\Downloads\E3 UI Nudel Update Patch for W3EE Redux NG 1.40-9478-1-0-3-1728405522.7z","triage",""
"2026-06-22 14:30:56","2996","E3 Hud and UI 1.2-2996-1-2.rar","1045.31","https://www.nexusmods.com/witcher3/mods/2996","C:\Users\marti\Downloads\E3 Hud and UI 1.2-2996-1-2.rar","triage",""
"2026-06-22 14:25:39","","E3-UI-and-HUD-Revamped-E32014UIandHUDRevamped_NudelPatch_AQOOMPatch.zip","2.76","https://github.com/meltdown28/E3-UI-and-HUD-Revamped/releases","C:\Users\marti\Downloads\E3-UI-and-HUD-Revamped-E32014UIandHUDRevamped_NudelPatch_AQOOMPatch.zip","triage","Source inferred from GitHub release archives; no Nexus id in filename."
"2026-06-22 14:25:33","","E3.2014.UI.and.HUD.Revamped.Nudel.Patch.-.All.Quest.Objects.On.Map.Patch.zip","1.71","https://github.com/meltdown28/E3-UI-and-HUD-Revamped/releases","C:\Users\marti\Downloads\E3.2014.UI.and.HUD.Revamped.Nudel.Patch.-.All.Quest.Objects.On.Map.Patch.zip","triage","Source inferred from GitHub release archives; no Nexus id in filename."
"2026-06-22 12:36:36","2853","Lightsources for Yrden-2853-1-0.7z","0.02","https://www.nexusmods.com/witcher3/mods/2853","C:\Users\marti\Downloads\Lightsources for Yrden-2853-1-0.7z","triage",""
"2026-06-22 12:36:18","2853","Lightsource for alternative Igni-2853-1-0.7z","0.01","https://www.nexusmods.com/witcher3/mods/2853","C:\Users\marti\Downloads\Lightsource for alternative Igni-2853-1-0.7z","triage",""
"2026-06-22 12:35:57","2853","Yrden and Alt Igni 2013 icon Lightsource-2853-1-0-1550772680.7z","0.06","https://www.nexusmods.com/witcher3/mods/2853","C:\Users\marti\Downloads\Yrden and Alt Igni 2013 icon Lightsource-2853-1-0-1550772680.7z","triage",""
"2026-06-22 12:35:28","2853","Igni 2013 LightSource (No Yrden)-2853-1-0-1550842128.7z","0.04","https://www.nexusmods.com/witcher3/mods/2853","C:\Users\marti\Downloads\Igni 2013 LightSource (No Yrden)-2853-1-0-1550842128.7z","triage",""
"2026-06-22 12:35:05","2853","Alt Igni and Yrden lightsource-2853-1-1-1593182740.7z","0.03","https://www.nexusmods.com/witcher3/mods/2853","C:\Users\marti\Downloads\Alt Igni and Yrden lightsource-2853-1-1-1593182740.7z","triage",""
"2026-06-22 12:34:49","2853","Igni 2013 LightSource (No Yrden - No Flare)-2853-1-1-1593183246.7z","0.04","https://www.nexusmods.com/witcher3/mods/2853","C:\Users\marti\Downloads\Igni 2013 LightSource (No Yrden - No Flare)-2853-1-1-1593183246.7z","triage",""
"2026-06-22 12:34:29","2853","Yrden and Alt Igni 2013 icon Lightsource (No Flare)-2853-1-1-1593183332.7z","0.06","https://www.nexusmods.com/witcher3/mods/2853","C:\Users\marti\Downloads\Yrden and Alt Igni 2013 icon Lightsource (No Flare)-2853-1-1-1593183332.7z","triage",""
"2026-06-22 12:34:10","2853","Igni 2013 LightSource (No Yrden - Dimmer Flare)-2853-1-1-1593183472.7z","0.04","https://www.nexusmods.com/witcher3/mods/2853","C:\Users\marti\Downloads\Igni 2013 LightSource (No Yrden - Dimmer Flare)-2853-1-1-1593183472.7z","triage",""
"2026-06-22 12:33:55","2853","Yrden and Alt Igni 2013 icon Lightsource (Dimmer Flare)-2853-1-1-1593183518.7z","0.06","https://www.nexusmods.com/witcher3/mods/2853","C:\Users\marti\Downloads\Yrden and Alt Igni 2013 icon Lightsource (Dimmer Flare)-2853-1-1-1593183518.7z","triage",""
"2026-06-22 12:33:19","8565","New Signs Fx - Yrden-8565-1-0-1696986600.rar","0.07","https://www.nexusmods.com/witcher3/mods/8565","C:\Users\marti\Downloads\New Signs Fx - Yrden-8565-1-0-1696986600.rar","triage",""
"2026-06-22 12:31:37","8710","1. E3Quen-8710-1-1-1739540326.zip","0.15","https://www.nexusmods.com/witcher3/mods/8710","C:\Users\marti\Downloads\1. E3Quen-8710-1-1-1739540326.zip","triage",""
"2026-06-22 12:28:57","5802","Redux for W3EE (NextGen)(1).zip","106.19","https://www.nexusmods.com/witcher3/mods/5802","C:\Users\marti\Downloads\Redux for W3EE (NextGen)(1).zip","triage","Source inferred from archive name and Nexus W3EE Redux files page."
"2026-06-22 12:27:22","2366","E3Quen 4.0 Performance Edition-2366-4-0-1671749841.rar","2.12","https://www.nexusmods.com/witcher3/mods/2366","C:\Users\marti\Downloads\E3Quen 4.0 Performance Edition-2366-4-0-1671749841.rar","triage",""
"2026-06-22 12:27:04","2366","E3Quen 4.0-2366-4-0-1671749722.rar","2.61","https://www.nexusmods.com/witcher3/mods/2366","C:\Users\marti\Downloads\E3Quen 4.0-2366-4-0-1671749722.rar","triage",""
"2026-06-22 12:26:51","2366","E3Quen 4.0 Performance Edition Only One Spark Floating around Geralt-2366-4-0-1671749969.rar","2.12","https://www.nexusmods.com/witcher3/mods/2366","C:\Users\marti\Downloads\E3Quen 4.0 Performance Edition Only One Spark Floating around Geralt-2366-4-0-1671749969.rar","triage",""
"2026-06-22 12:26:34","2366","E3Quen 4.0 Only One Spark Floating around Geralt-2366-4-0-1671749793.rar","2.61","https://www.nexusmods.com/witcher3/mods/2366","C:\Users\marti\Downloads\E3Quen 4.0 Only One Spark Floating around Geralt-2366-4-0-1671749793.rar","triage",""
"2026-06-22 12:24:33","9957","E3 Quen - W3EE Redux-9957-v1-1731794425.zip","0.25","https://www.nexusmods.com/witcher3/mods/9957","C:\Users\marti\Downloads\E3 Quen - W3EE Redux-9957-v1-1731794425.zip","triage",""
"2026-06-22 12:17:55","12221","W3EER - Food Rebalance - BiA Compatibility Patch-12221-1-0-1778850191.zip","0.02","https://www.nexusmods.com/witcher3/mods/12221","C:\Users\marti\Downloads\W3EER - Food Rebalance - BiA Compatibility Patch-12221-1-0-1778850191.zip","triage",""
"2026-06-22 12:17:34","11321","modFoodRebalanceRedux-11321-1-0-1765128047.zip","0.01","https://www.nexusmods.com/witcher3/mods/11321","C:\Users\marti\Downloads\modFoodRebalanceRedux-11321-1-0-1765128047.zip","triage",""
"2026-06-22 12:12:40","12221","W3EER-FRR - BiA Compatibility Patch with My Tweaks-12221-1-0-1778849966.rar","0.02","https://www.nexusmods.com/witcher3/mods/12221","C:\Users\marti\Downloads\W3EER-FRR - BiA Compatibility Patch with My Tweaks-12221-1-0-1778849966.rar","triage",""
"2026-06-22 11:22:14","7329","BIA - TW3 Bug Fix and Restored Content Collection-7329-2-81-1735577327.zip","87.4","https://www.nexusmods.com/witcher3/mods/7329","C:\Users\marti\Downloads\BIA - TW3 Bug Fix and Restored Content Collection-7329-2-81-1735577327.zip","triage",""
"2026-06-22 11:20:16","8875","W3EER - BiA Compatibility Patch.zip","0.92","https://www.nexusmods.com/witcher3/mods/8875","C:\Users\marti\Downloads\W3EER - BiA Compatibility Patch.zip","triage","Source inferred from exact archive title and Nexus search result."
"2026-06-22 11:17:06","11260","Brothers In Arms - Ultimate Edition-11260-3-1-2-1772472350.zip","574.73","https://www.nexusmods.com/witcher3/mods/11260","C:\Users\marti\Downloads\Brothers In Arms - Ultimate Edition-11260-3-1-2-1772472350.zip","triage",""
"2026-06-22 11:10:45","11260","Brothers In Arms - LOD Fixes-11260-3-1-0-lod-1770398542.zip","150.72","https://www.nexusmods.com/witcher3/mods/11260","C:\Users\marti\Downloads\Brothers In Arms - LOD Fixes-11260-3-1-0-lod-1770398542.zip","triage",""
"2026-06-22 11:02:22","11743","Oneliners - REQUIRED FILE-11743-1-1770654764.zip","0.01","https://www.nexusmods.com/witcher3/mods/11743","C:\Users\marti\Downloads\Oneliners - REQUIRED FILE-11743-1-1770654764.zip","triage",""
"2026-06-22 11:01:47","11743","AutoLoot Redux for W3EE-11743-2-3-1770600253.zip","0.01","https://www.nexusmods.com/witcher3/mods/11743","C:\Users\marti\Downloads\AutoLoot Redux for W3EE-11743-2-3-1770600253.zip","triage",""
"2026-06-22 10:33:25","2448","The Griffon Update 2.2-2448-2-2.rar","125.68","https://www.nexusmods.com/witcher3/mods/2448","C:\Users\marti\Downloads\The Griffon Update 2.2-2448-2-2.rar","triage",""
"2026-06-22 10:31:54","2448","Stag Helmet Replacer-2448-1.rar","0.07","https://www.nexusmods.com/witcher3/mods/2448","C:\Users\marti\Downloads\Stag Helmet Replacer-2448-1.rar","triage",""
"2026-06-22 10:17:29","2348","Hip Armor Retexture-2348-1.rar","0.34","https://www.nexusmods.com/witcher3/mods/2348","C:\Users\marti\Downloads\Hip Armor Retexture-2348-1.rar","triage",""
"2026-06-22 10:16:26","4046","modCapeHoodHelmetToggle-4046-1-0-1572664821.7z","0.08","https://www.nexusmods.com/witcher3/mods/4046","C:\Users\marti\Downloads\modCapeHoodHelmetToggle-4046-1-0-1572664821.7z","triage",""
"2026-06-22 10:03:44","4400","New Hairstyles and - BiA-4400-3-0-2-1771845621.zip","4.75","https://www.nexusmods.com/witcher3/mods/4400","C:\Users\marti\Downloads\New Hairstyles and - BiA-4400-3-0-2-1771845621.zip","triage",""
"2026-06-22 10:03:03","7598","DLC2 Improved for AMM-7598-1-0-1673202652.zip","0.05","https://www.nexusmods.com/witcher3/mods/7598","C:\Users\marti\Downloads\DLC2 Improved for AMM-7598-1-0-1673202652.zip","triage",""
"2026-06-22 10:02:18","5722","AMM patch - asynchronous loading-5722-1-0-1620645327.zip","0.04","https://www.nexusmods.com/witcher3/mods/5722","C:\Users\marti\Downloads\AMM patch - asynchronous loading-5722-1-0-1620645327.zip","triage",""
"2026-06-22 09:57:47","2143","Hip Armor-2143-1.rar","0.1","https://www.nexusmods.com/witcher3/mods/2143","C:\Users\marti\Downloads\Hip Armor-2143-1.rar","triage",""
"2026-06-22 09:57:34","2143","Remove Witcher Medallion on Knight Armors-2143-2-1.rar","0.18","https://www.nexusmods.com/witcher3/mods/2143","C:\Users\marti\Downloads\Remove Witcher Medallion on Knight Armors-2143-2-1.rar","triage",""
"2026-06-22 09:57:22","2143","Amm Knight Necklace and Belt-2143-2-1.rar","0.18","https://www.nexusmods.com/witcher3/mods/2143","C:\Users\marti\Downloads\Amm Knight Necklace and Belt-2143-2-1.rar","triage",""
"2026-06-22 09:43:16","8932","modShadesOfIron_Tweaks-8932-1-00-1710109609.rar","0.02","https://www.nexusmods.com/witcher3/mods/8932","C:\Users\marti\Downloads\modShadesOfIron_Tweaks-8932-1-00-1710109609.rar","triage",""
"2026-06-22 09:25:23","9971","SOI - EER - Patch-9971-v2-1735365638.zip","0.13","https://www.nexusmods.com/witcher3/mods/9971","C:\Users\marti\Downloads\SOI - EER - Patch-9971-v2-1735365638.zip","triage",""
"2026-06-22 09:24:41","7037","AMM and SoI config for NEXT GEN update 1.0.2-7037-1-0-2-1672185866.zip","0.06","https://www.nexusmods.com/witcher3/mods/7037","C:\Users\marti\Downloads\AMM and SoI config for NEXT GEN update 1.0.2-7037-1-0-2-1672185866.zip","triage",""
"2026-06-22 07:51:20","7271","Shades of Iron v2.0 - Game Version 4.04-7271-Final-1732825923(1).zip","3005.61","https://www.nexusmods.com/witcher3/mods/7271","C:\Users\marti\Downloads\Shades of Iron v2.0 - Game Version 4.04-7271-Final-1732825923(1).zip","triage",""
"2026-06-22 07:12:07","4242","Hoods-4242-3-3-1762297143.zip","94.2","https://www.nexusmods.com/witcher3/mods/4242","C:\Users\marti\Downloads\Hoods-4242-3-3-1762297143.zip","triage",""
"2026-06-21 18:31:40","7271","Shades of Iron v2.0 - Game Version 4.04-7271-Final-1732825923.zip","3005.61","https://www.nexusmods.com/witcher3/mods/7271","C:\Users\marti\Downloads\Shades of Iron v2.0 - Game Version 4.04-7271-Final-1732825923.zip","triage",""
"2026-06-21 17:54:50","10958","AMM Polish Translation-10958-1-1-v4-0-4-1752629628.7z","0.02","https://www.nexusmods.com/witcher3/mods/10958","C:\Users\marti\Downloads\AMM Polish Translation-10958-1-1-v4-0-4-1752629628.7z","triage",""
"2026-06-21 09:56:16","742","Laion and Bear Armor (Color) Concept HD-742-v3-0.rar","46.94","https://www.nexusmods.com/witcher3/mods/742","C:\Users\marti\Downloads\Laion and Bear Armor (Color) Concept HD-742-v3-0.rar","triage",""
"2026-06-21 07:20:27","484","Witcher Script Merger v0.6.5-484-0-6-5-1593771408.7z","96.06","https://www.nexusmods.com/witcher3/mods/484","C:\Users\marti\Downloads\Witcher Script Merger v0.6.5-484-0-6-5-1593771408.7z","triage",""
"2026-06-21 01:37:16","3952","Swords on Roach-3952-1-4-ng-1671371791.rar","0.03","https://www.nexusmods.com/witcher3/mods/3952","C:\Users\marti\Downloads\Swords on Roach-3952-1-4-ng-1671371791.rar","triage",""
"2026-06-21 01:22:01","10830","Next-Gen Compatibility Patch-10830-1-0-1747366393.zip","0.01","https://www.nexusmods.com/witcher3/mods/10830","C:\Users\marti\Downloads\Next-Gen Compatibility Patch-10830-1-0-1747366393.zip","triage",""
"2026-06-20 23:58:12","780","Just Knife for Belt Stuff 2 and 3-780-2-0.rar","0.05","https://www.nexusmods.com/witcher3/mods/780","C:\Users\marti\Downloads\Just Knife for Belt Stuff 2 and 3-780-2-0.rar","triage",""
"2026-06-20 23:57:54","780","playerWitcher AMM ULM(Patch 1.12)-780-1-12.zip","0.05","https://www.nexusmods.com/witcher3/mods/780","C:\Users\marti\Downloads\playerWitcher AMM ULM(Patch 1.12)-780-1-12.zip","triage",""
"2026-06-20 23:57:49","780","AMM 4.0 Menu Inputs and DLCs-780-4-03-1684511560.rar","22.2","https://www.nexusmods.com/witcher3/mods/780","C:\Users\marti\Downloads\AMM 4.0 Menu Inputs and DLCs-780-4-03-1684511560.rar","triage",""
"2026-06-20 23:56:18","780","AMM 4.04 Scripts and Horse Mod-780-4-04-1689807822.rar","0.5","https://www.nexusmods.com/witcher3/mods/780","C:\Users\marti\Downloads\AMM 4.04 Scripts and Horse Mod-780-4-04-1689807822.rar","triage",""
"2026-06-20 23:55:07","8627","AMM and W3EE 5.03-8627-1-0-1699875414.7z","0.07","https://www.nexusmods.com/witcher3/mods/8627","C:\Users\marti\Downloads\AMM and W3EE 5.03-8627-1-0-1699875414.7z","triage",""
"2026-06-20 23:52:12","8627","AMM and W3EE Redux NextGen 1.39b-8627-1-0-1699875365.7z","0.07","https://www.nexusmods.com/witcher3/mods/8627","C:\Users\marti\Downloads\AMM and W3EE Redux NextGen 1.39b-8627-1-0-1699875365.7z","triage",""
"2026-06-20 23:48:39","12218","Standarised Naming Convention - W3EE Redux-12218-1-0-1778788363.zip","0.14","https://www.nexusmods.com/witcher3/mods/12218","C:\Users\marti\Downloads\Standarised Naming Convention - W3EE Redux-12218-1-0-1778788363.zip","triage",""
"2026-06-20 22:40:56","5802","Redux for W3EE (NextGen).zip","106.19","https://www.nexusmods.com/witcher3/mods/5802","C:\Users\marti\Downloads\Redux for W3EE (NextGen).zip","triage","Source inferred from archive name and Nexus W3EE Redux files page."
"2026-06-20 22:33:26","5802","Redux for W3EE (OldGen).zip","120.11","https://www.nexusmods.com/witcher3/mods/5802","C:\Users\marti\Downloads\Redux for W3EE (OldGen).zip","triage","Source inferred from archive name and Nexus W3EE Redux files page."
"2026-06-20 22:31:05","2110","modSharedImports-v0.6 - NEXT-GEN.zip-2110-v0-6-1720539533.zip","0.02","https://www.nexusmods.com/witcher3/mods/2110","C:\Users\marti\Downloads\modSharedImports-v0.6 - NEXT-GEN.zip-2110-v0-6-1720539533.zip","triage",""
